,face_size_x,face_size_y,face_avg,body_avg,label
1,128,125,230.918375,214.55870261984393,0
2,143,133,232.20043114779958,213.0306850282486,0
3,138,130,232.653121516165,214.07426470588234,0
4,143,131,232.0007473442588,214.11085515490575,0
5,142,138,232.90635844049805,210.54859538784066,0
6,138,114,231.63640986524283,213.0738863335315,0
7,142,133,232.45245155141376,212.09249332952163,0
8,137,113,231.40966345843293,214.44327525552154,0
9,136,113,231.72579385736594,214.58446540880504,0
10,141,130,231.60791052918714,212.36928657235163,0
11,141,127,230.4765175629642,213.6436673625609,0
12,137,127,231.85246278521754,213.26616426639544,0
13,138,127,231.77302293735022,213.82263552347234,0
14,139,128,230.2257756294964,213.99736169223618,0
15,138,131,229.73647527381348,213.3645104997482,0
16,135,133,230.72074631022,212.93462340559677,0
17,139,130,229.1562257885999,213.15332245940004,0
18,140,129,229.18909191583612,213.9814091274886,0
19,141,132,230.1431334622824,212.1946380760294,0
20,142,130,230.81045503791984,212.53009447648702,0
21,139,122,229.54116051421158,213.18548368658116,0
22,137,126,230.00909512223382,212.59995321637427,0
23,135,114,229.15750487329436,211.80711354309165,0
24,138,119,227.0664352697601,211.46348211415713,0
25,138,112,229.00485248447205,211.82893039049236,0
26,136,102,229.28770184544405,211.9071729957806,0
27,135,108,230.23511659807957,211.43461025982677,0
28,135,107,230.87857390100382,211.40642189674597,0
29,135,108,231.39074074074074,210.97573281539528,0
30,135,110,229.56222222222223,211.89720800790016,0
31,134,109,231.3897028618376,211.90634697385752,0
32,133,107,230.79425198510293,211.85398732433177,0
33,137,104,231.5461819202695,211.12830623173764,0
34,136,104,230.08109445701356,210.98993495077355,0
35,140,115,227.75434782608696,212.330791012057,0
36,137,109,229.19788388133665,211.79011974380396,0
37,136,108,227.88078703703704,212.9946927742616,0
38,136,100,231.73213235294116,212.41684590897358,0
39,136,98,232.25,213.81502853249296,0
40,136,104,232.3635463800905,214.11872121079185,0
41,136,113,231.45236855804268,213.71339814504415,0
42,145,107,231.21063486948114,214.68192832688632,0
43,145,107,230.57544311956173,214.68035161432994,0
44,143,106,231.9182609842987,214.44453017360155,0
45,141,121,231.41679854639236,214.33406000937646,0
46,143,122,230.57944514501892,214.33973537194942,0
47,148,132,231.07207207207207,213.52068390117554,0
48,148,134,231.75630294473578,212.85286748678377,0
49,149,132,231.4941529387838,212.9092852172184,0
50,149,132,232.3423835672158,212.66488095238094,0
51,150,116,232.5469540229885,213.87594277985374,0
52,150,115,232.38168115942028,214.34196485332848,0
53,153,117,232.85375118708453,213.78911798396334,0
54,152,117,233.0214237516869,214.23398625429553,0
55,149,117,232.67395170079735,214.540040950322,0
56,148,114,232.04753437648174,214.39163269927536,0
57,150,116,232.63454022988506,213.73127622016918,0
58,150,115,232.7824347826087,214.30755064456721,0
59,148,114,233.1589615931721,213.58840278405495,0
60,147,109,232.25020283342695,214.1907468971631,0
61,143,120,231.78030303030303,213.338702539017,0
62,141,119,232.11246200607903,214.4448471696371,0
63,141,123,233.3261834746007,213.7789118864577,0
64,141,120,231.58930260047282,214.34669479606188,0
65,143,115,231.9050775311645,214.0692786833072,0
66,145,107,230.4154689010635,215.95323303952105,0
67,143,107,229.6336840729364,214.72017635712317,0
68,141,106,232.0589455372675,214.25566075211864,0
69,141,104,231.09240316421167,214.1661201110601,0
70,141,105,233.04133738601823,214.7857190148305,0
71,138,102,231.7470872406934,213.96444080741952,0
72,138,110,231.3711462450593,214.60349384098544,0
73,139,103,231.05091848851015,214.1622066242597,0
74,143,115,231.82420188507146,214.22734621428813,0
75,142,107,232.40232986705277,214.30095303454613,0
76,141,115,230.95103299414123,214.2739508746488,0
77,145,121,229.71251068680536,214.40175303634288,0
78,145,118,230.5946230274693,214.59830301353438,0
79,146,122,229.7674039973052,214.37089169000933,0
80,147,122,230.75365228058436,214.30708734378078,0
81,143,115,232.03076923076924,213.61962081429448,0
82,145,115,232.11316341829087,213.98032446580473,0
83,141,113,231.76840519676145,214.1799382437793,0
84,142,118,232.02339460491766,213.91143613026952,0
85,140,113,231.27882427307205,213.03473223945187,0
86,140,114,232.42086466165412,215.02213813106135,0
87,140,116,231.88177339901478,214.53132403863677,0
88,140,115,230.66099378881987,213.81867368325132,0
89,143,122,232.80448240284306,213.34922531046718,0
90,140,106,231.1349730458221,214.2028740583648,0
91,139,118,232.16302889891477,213.11139488064424,0
92,138,115,230.81732829237555,213.84918660287082,0
93,139,109,232.6858953204409,214.80393631136664,0
94,141,111,232.88013545460353,214.61407694601849,0
95,143,116,231.7468049192187,214.30616039426522,0
96,143,126,233.26473526473526,212.82572338888298,0
97,140,117,233.31770451770453,213.57794105754456,0
98,143,123,232.2784126442663,214.95029337007387,0
99,144,122,231.54889571949,214.66514100455313,0
100,146,126,231.6380734942379,213.81375454830237,0
101,145,109,231.84536539069916,214.86340044039005,0
102,147,111,231.87914445057302,216.01445974276163,0
103,145,108,231.62126436781608,215.6816253703205,0
104,151,133,231.21983767365433,213.36937375249502,0
105,150,134,230.0918407960199,213.0639034123917,0
106,152,143,227.19166359955832,212.62090560696498,0
107,153,133,229.71148459383753,212.77659764826177,0
108,154,137,230.43667646222391,213.15962351865258,0
109,155,139,230.02334648410303,213.70528517498215,0
110,140,128,229.83074776785713,214.67399940351925,0
111,142,125,230.68957746478873,214.53053535862549,0
112,149,110,230.0151311775473,215.01873536299766,0
113,155,132,229.81554252199413,214.0136462611966,0
114,148,140,229.08431467181467,213.1535077213993,0
115,142,104,231.806744312026,215.31357910500353,0
116,138,102,231.19487070190394,214.74044746654968,0
117,141,106,232.93342700388064,214.22442016057093,0
118,141,123,231.6723173614715,212.9554127166523,0
119,138,113,231.82634346543543,213.94099003054228,0
120,139,104,229.58550083010513,213.7763752618234,0
121,140,106,230.72783018867923,213.28571905981954,0
122,135,106,230.35401816911252,212.2564550051461,0
123,136,99,230.0565210932858,211.880905038675,0
124,133,98,232.72855608408776,212.57782122298252,0
125,134,106,229.22930160518163,211.08706932689802,0
126,133,99,232.1969317232475,213.11247948347264,0
127,132,99,231.29147535965717,211.95433650682992,0
128,130,108,231.31702279202278,211.96792622582097,0
129,129,103,231.75389478437572,212.78418620006602,0
130,131,101,231.88806590582723,212.2785373085159,0
131,131,103,230.75757800340918,211.76528720743255,0
132,134,104,230.7010619977038,213.5087748621093,0
133,131,104,231.81833529066353,212.73541443133047,0
134,134,104,231.02683696900115,213.0261392320978,0
135,137,98,231.4299865931774,214.91300206725617,0
136,137,99,232.40507262405072,214.53792589997371,0
137,138,120,232.03369565217392,214.3672092576587,0
138,141,107,231.2274806124478,215.37922607837862,0
139,141,128,230.71171320921985,214.1835138237349,0
140,144,130,229.52334401709402,214.25522188449847,0
141,144,127,231.04396325459317,213.58693690397794,0
142,150,128,230.248125,213.78667081905948,0
143,152,131,229.2072619525914,215.4513077767795,0
144,153,123,229.20580264626176,215.04889354763569,0
145,141,105,228.4276258020939,216.328318753185,0
146,146,106,228.22247350736623,216.2678133197935,0
147,144,105,229.0695105820106,216.19536353834118,0
148,148,124,230.51912598081952,215.1197684878326,0
149,150,132,227.8120202020202,214.72179045028415,0
150,151,131,227.54208583994742,215.24003001715266,0
151,149,132,231.47386617856415,215.17749686081328,0
152,148,125,233.4184864864865,215.19173072443513,0
153,147,129,233.96287507250963,213.91166376757087,0
154,147,123,233.53807864609257,215.20457008567485,0
155,149,120,233.6944071588367,214.20583238325173,0
156,148,136,232.59926470588235,213.4223386319846,0
157,147,143,232.18900147471575,213.1628895540408,0
158,148,146,230.7791095890411,212.25563711650668,0
159,148,139,230.15555123468792,213.30814760686883,0
160,148,141,231.37540732221584,212.89028147490882,0
161,149,144,229.01850298284862,213.08617942845763,0
162,150,154,231.25255411255412,212.07593631736918,0
163,146,154,230.3380626223092,212.84232042304598,0
164,146,152,230.31182408074983,211.6322711970563,0
165,145,152,231.99419237749547,211.97379889871866,0
166,144,157,230.65052193913658,212.61774528871302,0
167,142,147,228.44509916642713,212.98039393664337,0
168,141,144,230.0381205673759,211.23257657104872,0
169,143,145,230.19975886182783,212.5612512944861,0
170,148,146,230.4183635690485,212.5182418699187,0
171,154,136,228.14171122994654,213.62762148337595,0
172,149,132,230.22956070774862,214.32261864283285,0
173,141,137,231.37609359631412,213.06965844889575,0
174,138,116,231.3506996501749,215.12417449648686,0
175,132,117,231.7496114996115,214.0698519895522,0
176,134,114,231.0610761979576,213.74532004830917,0
177,136,120,228.2594362745098,214.56757820889112,0
178,135,120,228.76111111111112,214.56915312477628,0
179,141,130,229.43186033824333,214.14224137931035,0
180,144,134,231.2396351575456,213.31236245457802,0
181,142,131,230.44710246210084,212.77038626609442,0
182,142,131,230.81598752822276,212.2739755773554,0
183,145,132,229.62011494252874,213.80614678088847,0
184,143,133,230.02823492297176,212.46153257877026,0
185,144,134,230.55296434494196,213.454179331307,0
186,145,136,231.4933569979716,213.00183286336838,0
187,143,136,230.7159090909091,212.14666005291005,0
188,141,127,230.24169319260625,214.6130064741398,0
189,144,131,230.3806721798134,214.06448324982807,0
190,145,132,228.56938349007314,214.6187028657617,0
191,144,138,228.33262882447664,213.2703602549096,0
192,142,130,229.35742145178764,216.32809993985566,0
193,143,131,229.7109379170448,214.6683744465528,0
194,146,136,229.40325342465752,214.41426259408638,0
195,145,137,230.32076516486282,214.22883967883968,0
196,143,134,228.1640747312389,215.68882488479264,0
197,144,133,227.74618838763575,214.63014390305477,0
198,140,129,229.15027685492802,213.86433219708707,0
199,141,130,229.1597381342062,215.61727613515058,0
200,141,129,229.52729671779647,214.94209194692996,0
201,146,136,229.77362006446415,215.10771443984896,0
202,145,129,228.99096498262497,214.7487895854948,0
203,145,139,228.23597122302158,213.91776110068793,0
204,144,137,228.39907745336578,214.44412844511092,0
205,141,131,229.17270315629906,214.72928924306746,0
206,140,131,228.5539258451472,215.8562938071295,0
207,143,132,229.829624920534,214.61567762630312,0
208,140,130,229.42098901098902,215.45449023861173,0
209,141,128,228.68173758865248,215.51350480322282,0
210,142,137,229.55417908913333,214.12147218801314,0
211,144,140,229.59875992063493,214.61852602754155,0
212,145,136,229.9949290060852,214.10688494256124,0
213,146,137,228.95700429957003,213.93143974007512,0
214,147,134,229.0670118793786,214.48066221830544,0
215,144,127,230.3817257217848,213.66982188047498,0
216,143,128,230.89035183566435,213.88178152492668,0
217,139,128,232.28287994604315,214.5915205321985,0
218,140,126,230.5360544217687,215.44267092311784,0
219,142,127,230.15443052012864,215.51094729623824,0
220,141,125,230.3958014184397,214.8671178806664,0
221,143,128,229.5240930944056,215.7537716566089,0
222,142,131,230.1412213740458,214.83100254832493,0
223,142,132,228.55756508749465,214.6347711927982,0
224,142,134,230.2519970569687,212.59561979298158,0
225,139,121,229.7863130982817,215.90381012612914,0
226,138,128,229.8033288043478,216.28053449440733,0
227,139,122,229.73687934897984,214.7368578255675,0
228,141,134,229.30099502487562,212.83358471593766,0
229,138,127,228.10053634600024,213.91661712247324,0
230,138,136,230.18462276214834,211.98146441372248,0
231,135,128,229.95787037037036,213.0144445976954,0
232,138,125,230.540115942029,214.64489399185953,0
233,139,124,229.61226502668833,213.93335268996722,0
234,135,127,230.61953922426363,212.8406513842529,0
235,136,124,229.9555265654649,214.68242686943046,0
236,139,132,229.18448877261827,213.94848537778222,0
237,138,137,230.59631862900667,212.27697132616487,0
238,137,133,230.16393172712804,213.613273326572,0
239,138,133,229.64721586575135,214.54983336477395,0
240,141,139,229.8399408133068,212.97945919820918,0
241,143,133,231.2096850517903,214.09022761009402,0
242,143,132,231.46137952956136,215.30144543065404,0
243,144,123,231.10258581752484,215.5747191011236,0
244,141,124,230.00062914664835,216.12914364640883,0
245,142,123,230.54190999656475,215.19175080967804,0
246,144,127,231.68799212598427,215.0935668202765,0
247,145,132,230.06656217345872,215.34290841553096,0
248,146,130,230.5777660695469,214.7414727806641,0
249,144,130,230.2974358974359,215.85504621769476,0
250,144,134,229.27021144278606,214.9634024577573,0
251,143,129,229.73860248278854,216.64206595829992,0
252,142,130,227.5370530877573,216.07275995955007,0
253,142,134,230.2303973092285,216.2416565839887,0
254,144,135,231.9158950617284,214.0544891404099,0
255,145,134,230.19943386515698,214.35199849170436,0
256,144,133,230.7796052631579,213.7778403896966,0
257,141,125,231.505304964539,215.63404209208244,0
258,140,124,230.56463133640554,216.18382529397647,0
259,139,125,231.22515107913668,214.83212803649866,0
260,140,125,231.08822857142857,215.475586888759,0
261,138,119,230.60534648642064,215.020646020646,0
262,138,121,230.7709306503773,215.45199615199616,0
263,139,119,231.6077020736352,215.84159684807634,0
264,140,120,230.3738095238095,215.2641852770885,0
265,142,121,229.55587242463042,215.5523213403299,0
266,135,128,229.70983796296295,215.34981194941565,0
267,139,128,230.2918165467626,215.59133338298454,0
268,138,124,230.4326788218794,215.07946641373607,0
269,140,122,229.57213114754097,214.36076354115136,0
270,141,119,230.0458310983968,215.79649014778326,0
271,142,117,232.0349705068015,215.4891304347826,0
272,142,126,229.00480661748267,216.16219803233977,0
273,141,116,226.6308388359012,215.42803948635262,0
274,135,102,229.801452432825,217.43294701986756,0
275,134,105,230.17064676616914,216.81866617871827,0
276,133,100,229.07255639097744,216.81754830535317,0
277,133,103,228.5386524563837,216.26491899977722,0
278,145,126,230.2206896551724,214.75320512820514,0
279,142,125,229.17188732394365,215.14081860284668,0
280,138,119,229.62458896602118,215.44059288443736,0
281,142,124,231.05349840981373,214.21084119799693,0
282,143,127,230.0676724849953,215.12970261121856,0
283,143,133,231.894000736106,211.606241046403,0
284,139,142,230.47998784071333,212.65387914230018,0
285,148,125,224.4322162162162,215.64535448175832,0
286,146,128,228.91202910958904,214.58768783552523,0
287,147,133,228.1665899442484,213.95058581361673,0
288,147,129,227.42229605020302,214.08269674686466,0
289,147,132,227.4423830138116,213.46874181956642,0
290,147,130,227.71444270015698,213.91690242148167,0
291,148,127,227.33145350074483,213.46286943509165,0
292,145,128,228.36675646551726,215.26851202851202,0
293,144,124,229.24031137992833,214.41824353688762,0
294,140,142,227.85487927565393,213.26599997395732,0
295,137,136,229.76518892228424,212.70169027526623,0
296,138,139,229.89782087373578,213.724107830552,0
297,136,132,231.36330213903744,213.85029881453903,0
298,137,134,231.5633511275738,213.15623451283577,0
299,141,133,229.24721377912869,212.9004705882353,0
300,142,140,227.40276659959758,213.45460508546515,0
301,143,140,228.48731268731268,211.94252637523422,0
302,142,140,229.18707243460764,211.77535980244627,0
303,139,135,230.7615241140421,213.05803560282627,0
304,140,136,230.8253676470588,213.62462326702834,0
305,137,130,230.71965188096576,213.67202897122587,0
306,142,131,229.36496075690786,213.39347613219095,0
307,143,137,231.47445255474452,214.72480847088136,0
308,138,123,232.04895722870273,214.20913544224223,0
309,139,121,231.7672869968488,215.86711877267447,0
310,137,117,231.7798365462599,216.22857573229516,0
311,135,117,230.57904400126623,216.16654745852142,0
312,139,121,232.00975087698436,216.09178016726403,0
313,142,117,233.5254002648369,215.37493763994755,0
314,140,120,230.87934523809523,215.58288478410358,0
315,141,120,232.21229314420805,215.65403283369022,0
316,144,121,233.2901170798898,215.43815758433593,0
317,140,122,232.83770491803278,215.09428725896558,0
318,144,129,231.7860142118863,215.5297383223282,0
319,144,131,232.15993426632738,214.92923057892133,0
320,143,130,232.26229155459924,215.476305507968,0
321,140,124,232.62044930875575,215.80217726768578,0
322,142,124,232.14368468877782,215.51123289659927,0
323,141,129,231.22458628841608,214.9504825225136,0
324,134,114,231.3587981146897,212.07921151997,0
325,135,101,229.88456178951228,213.63030396885094,0
326,137,110,229.6307896483079,211.8654448124121,0
327,138,116,230.04628935532233,211.9585554738487,0
328,138,122,227.22202423378474,210.55549171693957,0
329,134,112,230.80203891257995,210.0560165260802,0
330,135,113,231.1512291052114,210.99260916967924,0
331,135,112,229.96898148148148,211.524817811442,0
332,139,114,229.14287517354538,211.91443198159334,0
333,134,110,230.79592944369062,210.93824721550462,0
334,135,106,229.46303284416493,212.4300026539278,0
335,134,112,228.64199093816632,211.24154594839294,0
336,138,111,230.680702441572,211.77605823068308,0
337,140,121,230.32467532467533,211.50416705143596,0
338,140,118,230.46943099273608,213.16331450613032,0
339,139,113,231.24555930476856,213.13880022637238,0
340,142,127,230.74891870910503,211.64889508689123,0
341,142,127,232.44255295552844,212.6128397331636,0
342,137,110,230.2303915063039,213.57342114150626,0
343,137,107,231.42867862746436,213.36774157801418,0
344,137,108,232.03203568532035,214.42001329787234,0
345,139,111,228.5611510791367,214.24231495404234,0
346,136,111,233.31259936406994,214.09598033934824,0
347,137,115,230.7479530307839,213.04510661563697,0
348,138,111,229.69382425904166,212.60419893500355,0
349,137,113,231.14068858600865,212.6717696373246,0
350,134,112,232.0042643923241,212.07497984717918,0
351,137,114,228.87354334741966,211.7161609115219,0
352,132,110,231.14889807162535,210.4429484517052,0
353,134,111,229.93149119268523,209.15227230953036,0
354,135,107,229.1259259259259,209.33923467767545,0
355,134,106,229.79083356800902,208.8380955628296,0
356,130,107,231.09496764917327,210.09336485276904,0
357,133,122,229.6018119068162,209.81061673464342,0
358,129,105,230.82591362126246,211.16768530857956,0
359,129,104,231.81611508646392,210.4406961728776,0
360,127,104,232.9714566929134,211.5151515151515,0
361,129,102,231.66537467700257,211.38965092216708,0
362,133,115,229.29486760379208,210.17967741935485,0
363,132,107,230.58588218634947,209.66207322089676,0
364,133,117,230.05790116316433,209.78085108900115,0
365,129,107,232.41759037890313,211.0846787928333,0
366,131,110,232.0858431644691,211.1911537841634,0
367,127,106,230.39228940722032,210.90951241740714,0
368,129,104,231.13096302921883,209.90390465097872,0
369,133,109,230.04876871076775,210.07467082467082,0
370,132,108,231.85458754208753,210.21772836056752,0
371,132,108,230.0540824915825,210.0049512912416,0
372,134,102,229.61881767632426,209.54513148543,0
373,133,101,229.68703938062978,210.6795532646048,0
374,131,98,230.25993145349742,210.4854149368527,0
375,132,106,228.67474271012006,209.21348301903856,0
376,132,108,231.16266835016836,209.63156568837385,0
377,132,108,229.00918911335577,209.83722474779282,0
378,129,107,229.89922480620154,210.247598915491,0
379,130,105,230.76483516483518,210.26684379044895,0
380,131,107,231.99286580580724,210.3267852250936,0
381,131,105,230.23998545983278,210.69142529717098,0
382,128,104,231.63641826923077,209.78185001129432,0
383,130,110,230.3948951048951,209.33490560624318,0
384,132,106,232.46240708976558,210.46576070366643,0
385,133,109,231.7940953300683,210.97902702702703,0
386,134,112,231.6194696162047,209.54194792671166,0
387,128,108,232.85677083333334,209.22137153486685,0
388,132,112,230.1072104978355,209.2846650470149,0
389,132,116,231.617816091954,209.40034753183804,0
390,136,123,231.27367288378767,209.4196865470534,0
391,131,116,230.48374572255858,210.3004494588149,0
392,136,123,228.11657101865137,209.2811921378721,0
393,134,121,228.8667201184162,208.67642956764297,0
394,134,114,228.7397879025923,208.31378322189133,0
395,142,137,228.76318494911072,207.07250418293364,0
396,139,147,227.8226887877453,208.87654662243983,0
397,137,151,228.377290085561,210.3157831033648,0
398,138,143,228.35841694537348,210.59506334140312,0
399,137,141,228.74597504788528,211.2075865580448,0
400,137,136,229.11174323744098,211.1047762157866,0
401,137,145,228.55786559275106,211.00810477091215,0
402,137,141,226.7137236630947,211.22305812757202,0
403,134,118,228.79502909182898,210.7250327504699,0
404,134,113,230.24699511293093,210.37003064920592,0
405,129,114,231.60730314157487,210.0208127421242,0
406,130,111,230.6986832986833,209.44354946524064,0
407,127,110,230.12405153901216,209.63702577957898,0
408,130,115,231.21371237458195,208.8855914526745,0
409,135,117,230.26407090851535,209.2151075420306,0
410,136,115,229.89392583120204,209.63176185628532,0
411,132,117,231.5541958041958,210.76643573817486,0
412,131,126,230.2596631527929,210.66166641348929,0
413,128,122,231.4070824795082,212.34204599484497,0
414,129,120,229.02693798449613,212.03339472068754,0
415,130,110,228.67727272727274,212.75194591416815,0
416,124,108,229.16278375149344,212.64353415915915,0
417,126,115,231.7495514147688,212.12766820775133,0
418,128,118,231.26396980932202,212.29241306638568,0
419,127,114,228.95924851498825,212.7432608152038,0
420,128,120,232.75533854166667,211.27910498618104,0
421,129,119,232.28063318350596,211.96923176076308,0
422,127,113,232.30227858685805,212.30628869338545,0
423,130,122,230.70365699873898,212.7561931919444,0
424,128,122,229.35713370901638,212.61350114713088,0
425,129,123,230.25398626079283,212.23447925354463,0
426,126,122,232.26157949518606,212.84378687599406,0
427,124,114,231.31960950764008,212.82505808976398,0
428,128,110,228.96370738636364,212.71749644381222,0
429,132,109,228.42271337225466,213.18409321877309,0
430,129,107,230.12098819097298,213.13636785449145,0
431,130,118,231.26016949152543,212.64706739526412,0
432,130,118,231.66597131681877,212.2719004250152,0
433,131,122,231.746965336003,212.93807572936063,0
434,128,118,232.864406779661,213.1527055533752,0
435,131,122,231.39650857214366,213.48525313084517,0
436,131,120,231.8284351145038,212.65468419031575,0
437,128,127,232.49157234251967,212.27713480180748,0
438,130,124,231.61935483870968,211.22210515753562,0
439,131,136,229.5615738661877,211.5202678977827,0
440,131,132,229.76451538283598,209.0953676038714,0
441,132,125,230.51218181818183,209.3627216686888,0
442,132,130,230.83333333333334,208.428719851577,0
443,134,117,231.0761576731726,210.22095039889004,0
444,133,127,230.63595997868688,209.06743130227002,0
445,135,118,228.48361581920904,210.5609626655591,0
446,133,118,232.19657193832037,211.38633368019424,0
447,134,118,229.62895269415634,210.22900226129494,0
448,136,119,228.75135936727634,211.12188015586057,0
449,131,120,230.7323155216285,209.5442929150179,0
450,132,123,229.42473515644247,209.6564065597405,0
451,135,125,228.1829925925926,209.51260443676173,0
452,132,114,230.05861244019138,209.66528005091834,0
453,136,123,230.0691056910569,208.7976538229703,0
454,133,127,230.57071813391747,209.52882628215787,0
455,139,130,229.9104593248478,208.90173485088738,0
456,137,124,230.6220273133977,209.6291735490118,0
457,143,132,229.417143462598,211.03593417140718,0
458,139,138,228.0476488374518,210.7664476470517,0
459,137,138,228.26478366656087,210.7724807135969,0
460,147,198,225.5252525252525,205.9445182304019,0
461,145,200,224.78913793103447,209.45924497991967,0
462,137,149,229.14054769019742,211.56773785425102,0
463,138,145,230.16931534232884,211.72314714031268,0
464,138,146,230.23054397458804,211.5987033310977,0
465,137,144,230.60006082725062,210.38413397318558,0
466,135,142,229.90438184663537,211.38179712715893,0
467,136,143,229.31144590703414,210.73264368951214,0
468,136,136,228.7864403114187,210.8422013280978,0
469,140,122,228.44918032786885,211.8318973705678,0
470,135,119,230.24637410519765,210.79511616038343,0
471,140,125,229.9424,209.90178286443847,0
472,138,124,228.1528167367929,209.11228070175437,0
473,137,117,227.8889512758126,210.57995441044415,0
474,136,135,229.19700435729848,210.78468296409474,0
475,135,130,229.3208547008547,211.73823851203502,0
476,135,128,227.8517361111111,212.60579872105296,0
477,133,114,229.52644769819284,215.91727200299934,0
478,140,124,227.57010368663595,215.93585088944204,0
479,139,128,227.2009892086331,215.86332412454266,0
480,138,129,229.2141332434558,215.9227329099177,0
481,139,132,228.17260736865055,214.62867359624727,0
482,141,128,228.08095079787233,216.83347675883314,0
483,142,129,227.28371001201003,216.3203516957656,0
484,144,125,227.36111111111111,216.3832989010183,0
485,132,113,227.05229283990346,216.8812528723442,0
486,137,112,228.65054744525548,216.23485535029627,0
487,136,110,227.54244652406416,216.2454671922096,0
488,134,116,228.12577200205868,217.1590435852539,0
489,137,121,228.244254086988,215.35445585116636,0
490,135,125,230.17718518518518,215.24354628422424,0
491,133,129,228.8780089759282,214.00366624525915,0
492,137,128,225.65944343065692,214.0840212850607,0
493,135,132,226.93894500561169,213.17448221464556,0
494,136,138,226.7818094629156,212.93989262371616,0
495,135,139,229.41417532640554,213.68692309703738,0
496,136,135,228.36367102396514,212.26392583120204,0
497,134,131,228.79936196878205,213.13606433777332,0
498,137,128,229.11097171532847,212.95263921684375,0
499,134,122,227.8178982138488,213.3816358395388,0
500,136,128,229.91526884191177,214.28627264757452,0
501,138,123,230.44202898550725,212.92523197715917,0
